tick,ctrlMel.r_roll,ctrlMel.r_pitch,ctrlMel.r_yaw,ctrlMel.cmd_thrust,ctrlMel.cmd_roll,ctrlMel.cmd_pitch,ctrlMel.cmd_yaw,ctrlMel.accelz
3656,0,0,0,0,0,0,0,0
3658,0,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0,0
3662,0,0,0,0,0,0,0,0
3664,0,0,0,0,0,0,0,0
3666,0,0,0,0,0,0,0,0
3668,0,0,0,0,0,0,0,0
3670,0,0,0,0,0,0,0,0
3672,0,0,0,0,0,0,0,0
3674,0,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0,0
3680,0,0,0,0,0,0,0,0
3682,0,0,0,0,0,0,0,0
3684,0,0,0,0,0,0,0,0
3686,0,0,0,0,0,0,0,0
3688,0,0,0,0,0,0,0,0
3690,0,0,0,0,0,0,0,0
3692,0,0,0,0,0,0,0,0
3694,0,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0,0
3698,0,0,0,0,0,0,0,0
3700,0,0,0,0,0,0,0,0
3702,0,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0,0
3706,0,0,0,0,0,0,0,0
3708,0,0,0,0,0,0,0,0
3710,0,0,0,0,0,0,0,0
3712,0,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0,0
3716,0,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0
3722,0,0,0,0,0,0,0,0
3724,0,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0,0
3730,0,0,0,0,0,0,0,0
3732,0,0,0,0,0,0,0,0
3734,0,0,0,0,0,0,0,0
3736,0,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,0,0
3746,0,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0
3752,0,0,0,0,0,0,0,0
3754,0,0,0,0,0,0,0,0
3756,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,0
3760,0,0,0,0,0,0,0,0
3762,0,0,0,0,0,0,0,0
3764,0,0,0,0,0,0,0,0
3766,0,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0,0
3774,0,0,0,0,0,0,0,0
3776,0,0,0,0,0,0,0,0
3778,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0
3782,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0
3786,0,0,0,0,0,0,0,0
3788,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,0
3792,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,0
3800,0,0,0,0,0,0,0,0
3802,0,0,0,0,0,0,0,0
3804,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0
3808,0,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,0
3824,0,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0,0
3828,0,0,0,0,0,0,0,0
3830,0,0,0,0,0,0,0,0
3832,0,0,0,0,0,0,0,0
3834,0,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0
3840,0,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0
3848,0,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0,0
3852,0,0,0,0,0,0,0,0
3854,0,0,0,0,0,0,0,0
3856,0,0,0,0,0,0,0,0
3858,0,0,0,0,0,0,0,0
3860,0,0,0,0,0,0,0,0
3862,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0
3866,0,0,0,0,0,0,0,0
3868,0,0,0,0,0,0,0,0
3870,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0
3876,0,0,0,0,0,0,0,0
3878,0,0,0,0,0,0,0,0
3880,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0
3884,0,0,0,0,0,0,0,0
3886,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,0,0,0
3896,0,0,0,0,0,0,0,0
3898,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0
3908,0,0,0,0,0,0,0,0
3910,0,0,0,0,0,0,0,0
3912,0,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0,0
3918,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,0,0,0
3922,0,0,0,0,0,0,0,0
3924,0,0,0,0,0,0,0,0
3926,0,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0
3934,0,0,0,0,0,0,0,0
3936,0,0,0,0,0,0,0,0
3938,0,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0,0
3942,0,0,0,0,0,0,0,0
3944,0,0,0,0,0,0,0,0
3946,0,0,0,0,0,0,0,0
3948,0,0,0,0,0,0,0,0
3950,0,0,0,0,0,0,0,0
3952,0,0,0,0,0,0,0,0
3954,0,0,0,0,0,0,0,0
3956,0,0,0,0,0,0,0,0
3958,0,0,0,0,0,0,0,0
3960,0,0,0,0,0,0,0,0
3962,0,0,0,0,0,0,0,0
3964,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,0,0
3970,0,0,0,0,0,0,0,0
3972,0,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0
3980,0,0,0,0,0,0,0,0
3982,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0
3986,0,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0,0
3990,0,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0
3994,0,0,0,0,0,0,0,0
3996,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0
4002,0,0,0,0,0,0,0,0
4004,0,0,0,0,0,0,0,0
4006,0,0,0,0,0,0,0,0
4008,0,0,0,0,0,0,0,0
4010,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0,0
4016,0,0,0,0,0,0,0,0
4018,0,0,0,0,0,0,0,0
4020,0,0,0,0,0,0,0,0
4022,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,0
4026,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0,0
4032,0,0,0,0,0,0,0,0
4034,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0
4042,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0
4054,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0
4058,0,0,0,0,0,0,0,0
4060,0,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0,0
4066,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0,0
4072,0,0,0,0,0,0,0,0
4074,0,0,0,0,0,0,0,0
4076,0,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0,0
4082,0,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0,0
4088,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0
4098,0,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0
4102,0,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0
4120,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0,0
4126,0,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0,0
4130,0,0,0,0,0,0,0,0
4132,0,0,0,0,0,0,0,0
4134,0,0,0,0,0,0,0,0
4136,0,0,0,0,0,0,0,0
4138,0,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0,0
4148,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0,0
4154,0,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0
4162,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0
4172,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,0,0
4176,0,0,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0,0
4182,0,0,0,0,0,0,0,0
4184,0,0,0,0,0,0,0,0
4186,0,0,0,0,0,0,0,0
4188,0,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0
4194,0,0,0,0,0,0,0,0
4196,0,0,0,0,0,0,0,0
4198,0,0,0,0,0,0,0,0
4200,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0
4204,0,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0,0
4208,0,0,0,0,0,0,0,0
4210,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0
4214,0,0,0,0,0,0,0,0
4216,0,0,0,0,0,0,0,0
4218,0,0,0,0,0,0,0,0
4220,0,0,0,0,0,0,0,0
4222,0,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0,0
4230,0,0,0,0,0,0,0,0
4232,0,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,0,0
4236,0,0,0,0,0,0,0,0
4238,0,0,0,0,0,0,0,0
4240,0,0,0,0,0,0,0,0
4242,0,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0,0
4248,0,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0,0
4252,0,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0,0
4258,0,0,0,0,0,0,0,0
4260,0,0,0,0,0,0,0,0
4262,0,0,0,0,0,0,0,0
4264,0,0,0,0,0,0,0,0
4266,0,0,0,0,0,0,0,0
4268,0,0,0,0,0,0,0,0
4270,0,0,0,0,0,0,0,0
4272,0,0,0,0,0,0,0,0
4274,0,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0,0
4282,0,0,0,0,0,0,0,0
4284,0,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0
4290,0,0,0,0,0,0,0,0
4292,0,0,0,0,0,0,0,0
4294,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0,0
4302,0,0,0,0,0,0,0,0
4304,0,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0,0
4310,0,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0,0
4314,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0
4318,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0,0
4322,0,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0,0
4330,0,0,0,0,0,0,0,0
4332,0,0,0,0,0,0,0,0
4334,0,0,0,0,0,0,0,0
4336,0,0,0,0,0,0,0,0
4338,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0,0
4342,0,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0,0
4352,0,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0,0
4356,0,0,0,0,0,0,0,0
4358,0,0,0,0,0,0,0,0
4360,0,0,0,0,0,0,0,0
4362,0,0,0,0,0,0,0,0
4364,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0,0
4374,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0
4378,0,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0,0
4382,0,0,0,0,0,0,0,0
4384,0,0,0,0,0,0,0,0
4386,0,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0,0
4412,0,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0,0
4428,0,0,0,0,0,0,0,0
4430,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0
4438,0,0,0,0,0,0,0,0
4440,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0,0
4460,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0
4476,0,0,0,0,0,0,0,0
4478,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0
4484,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0
4496,0,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0,0
4502,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0
4506,0,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0
4510,0,0,0,0,0,0,0,0
4512,0,0,0,0,0,0,0,0
4514,0,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0,0
4530,0,0,0,0,0,0,0,0
4532,0,0,0,0,0,0,0,0
4534,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0
4538,0,0,0,0,0,0,0,0
4540,0,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,0,0
4552,0,0,0,0,0,0,0,0
4554,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0,0
4558,0,0,0,0,0,0,0,0
4560,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0
4568,0,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,0,0
4578,0,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,0,0
4586,0,0,0,0,0,0,0,0
4588,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0,0
4592,0,0,0,0,0,0,0,0
4594,0,0,0,0,0,0,0,0
4596,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0
4602,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0,0
4606,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,0,0
4616,0,0,0,0,0,0,0,0
4618,0,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0,0
4624,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0
4632,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,0,0
4642,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0,0
4646,0,0,0,0,0,0,0,0
4648,0,0,0,0,0,0,0,0
4650,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,0,0
4658,0,0,0,0,0,0,0,0
4660,0,0,0,0,0,0,0,0
4662,0,0,0,0,0,0,0,0
4664,0,0,0,0,0,0,0,0
